relation,source,source_path,target,theorem
expanded_to,state_29,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_187,aime_1983_p1.json
subgoal,action_175,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_30,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_188,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_189,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_190,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_191,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_192,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_193,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_194,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_195,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_196,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_197,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_198,aime_1983_p1.json
expanded_to,state_30,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_199,aime_1983_p1.json
subgoal,action_175,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_31,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_200,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_201,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_202,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_203,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_204,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_205,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_206,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_207,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_208,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_209,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_210,aime_1983_p1.json
expanded_to,state_31,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_211,aime_1983_p1.json
subgoal,action_175,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_32,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_212,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_213,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_214,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_215,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_216,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_217,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_218,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_219,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_220,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_221,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_222,aime_1983_p1.json
expanded_to,state_32,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_223,aime_1983_p1.json
expanded_to,state_28,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_224,aime_1983_p1.json
subgoal,action_224,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_33,aime_1983_p1.json
subgoal,action_224,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_34,aime_1983_p1.json
subgoal,action_224,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_35,aime_1983_p1.json
expanded_to,state_28,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_225,aime_1983_p1.json
subgoal,action_225,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_33,aime_1983_p1.json
subgoal,action_225,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_36,aime_1983_p1.json
subgoal,action_225,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_37,aime_1983_p1.json
expanded_to,state_28,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_226,aime_1983_p1.json
subgoal,action_226,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_33,aime_1983_p1.json
subgoal,action_226,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_38,aime_1983_p1.json
subgoal,action_226,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_39,aime_1983_p1.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_40,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_227,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_228,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_229,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_230,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_231,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_232,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_233,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_234,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_235,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_236,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_237,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_238,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_239,aime_1983_p1.json
subgoal,action_239,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_41,aime_1983_p1.json
subgoal,action_239,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_42,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_240,aime_1983_p1.json
subgoal,action_240,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_41,aime_1983_p1.json
subgoal,action_240,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_43,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_241,aime_1983_p1.json
subgoal,action_241,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_41,aime_1983_p1.json
subgoal,action_241,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_44,aime_1983_p1.json
subgoal,action_241,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_45,aime_1983_p1.json
expanded_to,state_40,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_242,aime_1983_p1.json
subgoal,action_242,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_41,aime_1983_p1.json
subgoal,action_242,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_46,aime_1983_p1.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_47,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_243,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_244,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_245,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_246,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_247,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_248,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_249,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_250,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_251,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_252,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_253,aime_1983_p1.json
expanded_to,state_47,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_254,aime_1983_p1.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_48,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_255,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_256,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_257,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_258,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_259,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_260,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_261,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_262,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_263,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_264,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_265,aime_1983_p1.json
expanded_to,state_48,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_266,aime_1983_p1.json
subgoal,action_12,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_49,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_267,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_268,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_269,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_270,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_271,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_272,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_273,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_274,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_275,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_276,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_277,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_278,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_279,aime_1983_p1.json
subgoal,action_279,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_50,aime_1983_p1.json
subgoal,action_279,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_51,aime_1983_p1.json
subgoal,action_279,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_52,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_280,aime_1983_p1.json
subgoal,action_280,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_50,aime_1983_p1.json
subgoal,action_280,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_53,aime_1983_p1.json
subgoal,action_280,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_54,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_281,aime_1983_p1.json
subgoal,action_281,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_55,aime_1983_p1.json
subgoal,action_281,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_56,aime_1983_p1.json
subgoal,action_281,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_57,aime_1983_p1.json
expanded_to,state_49,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_282,aime_1983_p1.json
subgoal,action_282,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_50,aime_1983_p1.json
subgoal,action_282,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_58,aime_1983_p1.json
expanded_to,state_0,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_283,aime_1983_p1.json
subgoal,action_283,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_59,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_284,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_285,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_286,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_287,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_288,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_289,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_290,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_291,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_292,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_293,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_294,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_295,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_296,aime_1983_p1.json
subgoal,action_296,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_60,aime_1983_p1.json
subgoal,action_296,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_61,aime_1983_p1.json
subgoal,action_296,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_62,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_297,aime_1983_p1.json
subgoal,action_297,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_60,aime_1983_p1.json
subgoal,action_297,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_63,aime_1983_p1.json
subgoal,action_297,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_64,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_298,aime_1983_p1.json
subgoal,action_298,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_65,aime_1983_p1.json
subgoal,action_298,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_66,aime_1983_p1.json
subgoal,action_298,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_67,aime_1983_p1.json
subgoal,action_298,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_68,aime_1983_p1.json
expanded_to,state_59,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_299,aime_1983_p1.json
subgoal,action_299,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_60,aime_1983_p1.json
subgoal,action_299,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_69,aime_1983_p1.json
subgoal,action_299,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_70,aime_1983_p1.json
subgoal,action_283,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,state_71,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_300,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_301,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_302,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_303,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_304,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_305,aime_1983_p1.json
expanded_to,state_71,outputs/rollouts/gemini3flash/miniF2F-valid-50/aime_1983_p1.json,action_306,aime_1983_p1.json
